application_id,checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since_years,property,age_years,other_installment_plans,housing,existing_credits_count,job,dependents_count,telephone,foreign_worker,default
0648,none,12,existing_paid_duly,car_new,1386,500_to_1000,1_to_4y,2,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,26,none,own,1,skilled_employee,1,none,yes,1
0649,ge_200_or_salary,24,existing_paid_duly,car_new,947,lt_100,4_to_7y,4,male_single,none,3,unknown_or_none,38,bank,for_free,1,skilled_employee,2,none,yes,1
0650,lt_0,12,existing_paid_duly,education,684,lt_100,1_to_4y,4,male_single,none,4,car_or_other,40,none,rent,1,unskilled_resident,2,none,yes,1
0651,lt_0,48,existing_paid_duly,education,7476,lt_100,4_to_7y,4,male_single,none,1,unknown_or_none,50,none,for_free,1,management_or_self_employed,1,yes,yes,0
0652,0_to_200,12,existing_paid_duly,furniture_equipment,1922,lt_100,1_to_4y,4,male_single,none,2,savings_agreement_or_life_insurance,37,none,own,1,unskilled_resident,1,none,yes,1
0653,lt_0,24,existing_paid_duly,car_new,2303,lt_100,ge_7y,4,male_single,co_applicant,1,real_estate,45,none,own,1,skilled_employee,1,none,yes,1
0654,0_to_200,36,past_delays,car_new,8086,100_to_500,ge_7y,2,male_single,none,4,car_or_other,42,none,own,4,management_or_self_employed,1,yes,yes,1
0655,none,24,critical_or_other_credits,car_used,2346,lt_100,4_to_7y,4,male_single,none,3,car_or_other,35,none,own,2,skilled_employee,1,yes,yes,0
0656,lt_0,14,existing_paid_duly,car_new,3973,lt_100,unemployed,1,male_single,none,4,unknown_or_none,22,none,for_free,1,skilled_employee,1,none,yes,0
0657,0_to_200,12,existing_paid_duly,car_new,888,lt_100,ge_7y,4,male_single,none,4,car_or_other,41,bank,own,1,unskilled_resident,2,none,yes,1
0658,none,48,existing_paid_duly,radio_tv,10222,unknown_or_none,4_to_7y,4,male_single,none,3,car_or_other,37,stores,own,1,skilled_employee,1,yes,yes,0
0659,0_to_200,30,no_credits_all_paid,business,4221,lt_100,1_to_4y,2,female_divorced_separated_married,none,1,car_or_other,28,none,own,2,skilled_employee,1,none,yes,0
0660,0_to_200,18,critical_or_other_credits,furniture_equipment,6361,lt_100,ge_7y,2,male_single,none,1,unknown_or_none,41,none,own,1,skilled_employee,1,yes,yes,0
0661,ge_200_or_salary,12,existing_paid_duly,radio_tv,1297,lt_100,1_to_4y,3,male_married_widowed,none,4,real_estate,23,none,rent,1,skilled_employee,1,none,yes,0
0662,lt_0,12,existing_paid_duly,car_new,900,unknown_or_none,1_to_4y,4,male_married_widowed,none,2,car_or_other,23,none,own,1,skilled_employee,1,none,yes,1
0663,none,21,existing_paid_duly,furniture_equipment,2241,lt_100,ge_7y,4,male_single,none,2,real_estate,50,none,own,2,skilled_employee,1,none,yes,0
0664,0_to_200,6,past_delays,furniture_equipment,1050,lt_100,unemployed,4,male_single,none,1,savings_agreement_or_life_insurance,35,stores,own,2,management_or_self_employed,1,yes,yes,0
0665,ge_200_or_salary,6,critical_or_other_credits,education,1047,lt_100,1_to_4y,2,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,50,none,own,1,unskilled_resident,1,none,yes,0
0666,none,24,critical_or_other_credits,other,6314,lt_100,unemployed,4,male_single,co_applicant,2,unknown_or_none,27,bank,own,2,management_or_self_employed,1,yes,yes,0
0667,0_to_200,30,all_paid_this_bank,furniture_equipment,3496,ge_1000,1_to_4y,4,male_single,none,2,car_or_other,34,stores,own,1,skilled_employee,2,yes,yes,0
0668,none,48,all_paid_this_bank,business,3609,lt_100,1_to_4y,1,female_divorced_separated_married,none,1,real_estate,27,stores,own,1,skilled_employee,1,none,yes,0
0669,lt_0,12,critical_or_other_credits,car_new,4843,lt_100,ge_7y,3,male_single,co_applicant,4,savings_agreement_or_life_insurance,43,none,rent,2,skilled_employee,1,yes,yes,1
0670,ge_200_or_salary,30,critical_or_other_credits,radio_tv,3017,lt_100,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,47,none,own,1,skilled_employee,1,none,yes,0
0671,none,24,critical_or_other_credits,business,4139,100_to_500,1_to_4y,3,male_single,none,3,savings_agreement_or_life_insurance,27,none,own,2,unskilled_resident,1,yes,yes,0
0672,none,36,existing_paid_duly,business,5742,100_to_500,4_to_7y,2,male_single,none,2,car_or_other,31,none,own,2,skilled_employee,1,yes,yes,0
0673,none,60,existing_paid_duly,car_new,10366,lt_100,ge_7y,2,male_single,none,4,savings_agreement_or_life_insurance,42,none,own,1,management_or_self_employed,1,yes,yes,0
0674,none,6,critical_or_other_credits,car_new,2080,500_to_1000,1_to_4y,1,male_married_widowed,none,2,car_or_other,24,none,own,1,skilled_employee,1,none,yes,0
0675,none,21,past_delays,business,2580,500_to_1000,lt_1y,4,male_single,none,2,real_estate,41,bank,own,1,unskilled_resident,2,none,yes,1
0676,none,30,critical_or_other_credits,radio_tv,4530,lt_100,4_to_7y,4,female_divorced_separated_married,none,4,car_or_other,26,none,rent,1,management_or_self_employed,1,yes,yes,0
0677,none,24,critical_or_other_credits,furniture_equipment,5150,lt_100,ge_7y,4,male_single,none,4,car_or_other,33,none,own,1,skilled_employee,1,yes,yes,0
0678,0_to_200,72,existing_paid_duly,radio_tv,5595,100_to_500,1_to_4y,2,male_married_widowed,none,2,car_or_other,24,none,own,1,skilled_employee,1,none,yes,1
0679,lt_0,24,existing_paid_duly,radio_tv,2384,lt_100,ge_7y,4,male_single,none,4,real_estate,64,bank,rent,1,unskilled_resident,1,none,yes,0
0680,none,18,existing_paid_duly,radio_tv,1453,lt_100,lt_1y,3,female_divorced_separated_married,none,1,real_estate,26,none,own,1,skilled_employee,1,none,yes,0
0681,none,6,existing_paid_duly,education,1538,lt_100,lt_1y,1,female_divorced_separated_married,none,2,unknown_or_none,56,none,own,1,skilled_employee,1,none,yes,0
0682,none,12,existing_paid_duly,radio_tv,2279,unknown_or_none,1_to_4y,4,male_single,none,4,unknown_or_none,37,none,for_free,1,skilled_employee,1,yes,yes,0
0683,none,15,past_delays,radio_tv,1478,lt_100,1_to_4y,4,male_married_widowed,none,3,real_estate,33,bank,own,2,skilled_employee,1,none,yes,0
0684,none,24,critical_or_other_credits,radio_tv,5103,lt_100,lt_1y,3,male_married_widowed,none,3,unknown_or_none,47,none,for_free,3,skilled_employee,1,yes,yes,0
0685,0_to_200,36,past_delays,business,9857,100_to_500,4_to_7y,1,male_single,none,3,savings_agreement_or_life_insurance,31,none,own,2,unskilled_resident,2,yes,yes,0
0686,none,60,existing_paid_duly,car_new,6527,unknown_or_none,1_to_4y,4,male_single,none,4,unknown_or_none,34,none,for_free,1,skilled_employee,2,yes,yes,0
0687,ge_200_or_salary,10,critical_or_other_credits,radio_tv,1347,unknown_or_none,4_to_7y,4,male_single,none,2,savings_agreement_or_life_insurance,27,none,own,2,skilled_employee,1,yes,yes,0
0688,0_to_200,36,past_delays,car_new,2862,100_to_500,ge_7y,4,male_single,none,3,unknown_or_none,30,none,for_free,1,skilled_employee,1,none,yes,0
0689,none,9,existing_paid_duly,radio_tv,2753,100_to_500,ge_7y,3,male_single,co_applicant,4,car_or_other,35,none,own,1,skilled_employee,1,yes,yes,0
0690,lt_0,12,existing_paid_duly,car_new,3651,ge_1000,1_to_4y,1,male_single,none,3,savings_agreement_or_life_insurance,31,none,own,1,skilled_employee,2,none,yes,0
0691,lt_0,15,critical_or_other_credits,furniture_equipment,975,lt_100,1_to_4y,2,male_divorced_separated,none,3,savings_agreement_or_life_insurance,25,none,own,2,skilled_employee,1,none,yes,0
0692,0_to_200,15,existing_paid_duly,repairs,2631,100_to_500,1_to_4y,3,female_divorced_separated_married,none,2,real_estate,25,none,own,1,unskilled_resident,1,none,yes,0
0693,0_to_200,24,existing_paid_duly,radio_tv,2896,100_to_500,lt_1y,2,male_single,none,1,car_or_other,29,none,own,1,skilled_employee,1,none,yes,0
0694,lt_0,6,critical_or_other_credits,car_new,4716,unknown_or_none,lt_1y,1,male_single,none,3,real_estate,44,none,own,2,unskilled_resident,2,none,yes,0
0695,none,24,existing_paid_duly,radio_tv,2284,lt_100,4_to_7y,4,male_single,none,2,car_or_other,28,none,own,1,skilled_employee,1,yes,yes,0
0696,none,6,existing_paid_duly,car_used,1236,500_to_1000,1_to_4y,2,male_single,none,4,savings_agreement_or_life_insurance,50,none,rent,1,skilled_employee,1,none,yes,0
0697,0_to_200,12,existing_paid_duly,radio_tv,1103,lt_100,4_to_7y,4,male_single,guarantor,3,real_estate,29,none,own,2,skilled_employee,1,none,no,0
0698,none,12,critical_or_other_credits,car_new,926,lt_100,unemployed,1,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,38,none,own,1,unemployed_unskilled_non_resident,1,none,yes,0
0699,none,18,critical_or_other_credits,radio_tv,1800,lt_100,1_to_4y,4,male_single,none,2,car_or_other,24,none,own,2,skilled_employee,1,none,yes,0
0700,ge_200_or_salary,15,existing_paid_duly,education,1905,lt_100,ge_7y,4,male_single,none,4,car_or_other,40,none,rent,1,management_or_self_employed,1,yes,yes,0
0701,none,12,existing_paid_duly,furniture_equipment,1123,500_to_1000,1_to_4y,4,female_divorced_separated_married,none,4,car_or_other,29,none,rent,1,unskilled_resident,1,none,yes,1
0702,lt_0,48,critical_or_other_credits,car_used,6331,lt_100,ge_7y,4,male_single,none,4,unknown_or_none,46,none,for_free,2,skilled_employee,1,yes,yes,1
0703,ge_200_or_salary,24,existing_paid_duly,radio_tv,1377,100_to_500,ge_7y,4,female_divorced_separated_married,none,2,unknown_or_none,47,none,for_free,1,skilled_employee,1,yes,yes,0
0704,0_to_200,30,past_delays,business,2503,100_to_500,ge_7y,4,male_single,none,2,savings_agreement_or_life_insurance,41,stores,own,2,skilled_employee,1,none,yes,0
0705,0_to_200,27,existing_paid_duly,business,2528,lt_100,lt_1y,4,female_divorced_separated_married,none,1,savings_agreement_or_life_insurance,32,none,own,1,skilled_employee,2,yes,yes,0
0706,none,15,existing_paid_duly,car_new,5324,500_to_1000,ge_7y,1,female_divorced_separated_married,none,4,unknown_or_none,35,none,for_free,1,skilled_employee,1,none,yes,0
0707,0_to_200,48,existing_paid_duly,car_new,6560,100_to_500,4_to_7y,3,male_single,none,2,savings_agreement_or_life_insurance,24,none,own,1,skilled_employee,1,none,yes,1
0708,0_to_200,12,no_credits_all_paid,furniture_equipment,2969,lt_100,lt_1y,4,female_divorced_separated_married,none,3,savings_agreement_or_life_insurance,25,none,rent,2,skilled_employee,1,none,yes,1
0709,0_to_200,9,existing_paid_duly,radio_tv,1206,lt_100,ge_7y,4,female_divorced_separated_married,none,4,real_estate,25,none,own,1,skilled_employee,1,none,yes,0
0710,0_to_200,9,existing_paid_duly,radio_tv,2118,lt_100,1_to_4y,2,male_single,none,2,real_estate,37,none,own,1,unskilled_resident,2,none,yes,0
0711,none,18,critical_or_other_credits,radio_tv,629,500_to_1000,ge_7y,4,male_single,none,3,savings_agreement_or_life_insurance,32,bank,own,2,management_or_self_employed,1,yes,yes,0
0712,lt_0,6,all_paid_this_bank,education,1198,lt_100,ge_7y,4,female_divorced_separated_married,none,4,unknown_or_none,35,none,for_free,1,skilled_employee,1,none,yes,1
0713,none,21,existing_paid_duly,car_used,2476,unknown_or_none,ge_7y,4,male_single,none,4,real_estate,46,none,own,1,management_or_self_employed,1,yes,yes,0
0714,lt_0,9,critical_or_other_credits,radio_tv,1138,lt_100,1_to_4y,4,male_single,none,4,real_estate,25,none,own,2,unskilled_resident,1,none,yes,0
0715,0_to_200,60,existing_paid_duly,car_new,14027,lt_100,4_to_7y,4,male_single,none,2,unknown_or_none,27,none,own,1,management_or_self_employed,1,yes,yes,1
0716,none,30,critical_or_other_credits,car_used,7596,unknown_or_none,ge_7y,1,male_single,none,4,car_or_other,63,none,own,2,skilled_employee,1,none,yes,0
0717,none,30,critical_or_other_credits,radio_tv,3077,unknown_or_none,ge_7y,3,male_single,none,2,car_or_other,40,none,own,2,skilled_employee,2,yes,yes,0
0718,none,18,existing_paid_duly,radio_tv,1505,lt_100,1_to_4y,4,male_single,none,2,unknown_or_none,32,none,for_free,1,management_or_self_employed,1,yes,yes,0
0719,ge_200_or_salary,24,critical_or_other_credits,radio_tv,3148,unknown_or_none,1_to_4y,3,male_single,none,2,car_or_other,31,none,own,2,skilled_employee,1,yes,yes,0
0720,0_to_200,20,no_credits_all_paid,car_used,6148,100_to_500,ge_7y,3,male_married_widowed,none,4,car_or_other,31,bank,own,2,skilled_employee,1,yes,yes,0
0721,ge_200_or_salary,9,no_credits_all_paid,radio_tv,1337,lt_100,lt_1y,4,male_single,none,2,car_or_other,34,none,own,2,management_or_self_employed,1,yes,yes,1
0722,0_to_200,6,all_paid_this_bank,education,433,ge_1000,lt_1y,4,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,24,bank,rent,1,skilled_employee,2,none,yes,1
0723,lt_0,12,existing_paid_duly,car_new,1228,lt_100,1_to_4y,4,female_divorced_separated_married,none,2,real_estate,24,none,own,1,unskilled_resident,1,none,yes,1
0724,0_to_200,9,existing_paid_duly,radio_tv,790,500_to_1000,1_to_4y,4,female_divorced_separated_married,none,3,real_estate,66,none,own,1,unskilled_resident,1,none,yes,0
0725,none,27,existing_paid_duly,car_new,2570,lt_100,1_to_4y,3,female_divorced_separated_married,none,3,real_estate,21,none,rent,1,skilled_employee,1,none,yes,1
0726,none,6,critical_or_other_credits,car_new,250,ge_1000,1_to_4y,2,female_divorced_separated_married,none,2,real_estate,41,bank,own,2,unskilled_resident,1,none,yes,0
0727,none,15,critical_or_other_credits,radio_tv,1316,500_to_1000,1_to_4y,2,male_married_widowed,none,2,savings_agreement_or_life_insurance,47,none,own,2,unskilled_resident,1,none,yes,0
0728,lt_0,18,existing_paid_duly,radio_tv,1882,lt_100,1_to_4y,4,female_divorced_separated_married,none,4,car_or_other,25,bank,rent,2,skilled_employee,1,none,yes,1
0729,0_to_200,48,all_paid_this_bank,business,6416,lt_100,ge_7y,4,female_divorced_separated_married,none,3,unknown_or_none,59,none,rent,1,skilled_employee,1,none,yes,1
0730,ge_200_or_salary,24,critical_or_other_credits,business,1275,ge_1000,1_to_4y,2,male_divorced_separated,none,4,real_estate,36,none,own,2,skilled_employee,1,yes,yes,0
0731,0_to_200,24,past_delays,radio_tv,6403,lt_100,lt_1y,1,male_single,none,2,car_or_other,33,none,own,1,skilled_employee,1,none,yes,0
0732,lt_0,24,existing_paid_duly,radio_tv,1987,lt_100,1_to_4y,2,male_single,none,4,real_estate,21,none,rent,1,unskilled_resident,2,none,yes,1
0733,0_to_200,8,existing_paid_duly,radio_tv,760,lt_100,4_to_7y,4,female_divorced_separated_married,guarantor,2,real_estate,44,none,own,1,unskilled_resident,1,none,yes,0
0734,none,24,existing_paid_duly,car_used,2603,ge_1000,1_to_4y,2,female_divorced_separated_married,none,4,car_or_other,28,none,rent,1,skilled_employee,1,yes,yes,0
0735,none,4,critical_or_other_credits,car_new,3380,lt_100,4_to_7y,1,female_divorced_separated_married,none,1,real_estate,37,none,own,1,skilled_employee,2,none,yes,0
0736,0_to_200,36,all_paid_this_bank,domestic_appliances,3990,unknown_or_none,lt_1y,3,female_divorced_separated_married,none,2,unknown_or_none,29,bank,own,1,unemployed_unskilled_non_resident,1,none,yes,0
0737,0_to_200,24,existing_paid_duly,car_used,11560,lt_100,1_to_4y,1,female_divorced_separated_married,none,4,car_or_other,23,none,rent,2,management_or_self_employed,1,none,yes,1
0738,lt_0,18,existing_paid_duly,car_new,4380,100_to_500,1_to_4y,3,male_single,none,4,car_or_other,35,none,own,1,unskilled_resident,2,yes,yes,0
0739,none,6,critical_or_other_credits,car_new,6761,lt_100,4_to_7y,1,male_single,none,3,unknown_or_none,45,none,own,2,management_or_self_employed,2,yes,yes,0
0740,0_to_200,30,no_credits_all_paid,business,4280,100_to_500,1_to_4y,4,female_divorced_separated_married,none,4,car_or_other,26,none,rent,2,unskilled_resident,1,none,yes,1
0741,lt_0,24,all_paid_this_bank,car_new,2325,100_to_500,4_to_7y,2,male_single,none,3,car_or_other,32,bank,own,1,skilled_employee,1,none,yes,0
0742,0_to_200,10,all_paid_this_bank,radio_tv,1048,lt_100,1_to_4y,4,male_single,none,4,real_estate,23,stores,own,1,unskilled_resident,1,none,yes,0
0743,none,21,existing_paid_duly,radio_tv,3160,unknown_or_none,ge_7y,4,male_single,none,3,savings_agreement_or_life_insurance,41,none,own,1,skilled_employee,1,yes,yes,0
0744,lt_0,24,all_paid_this_bank,furniture_equipment,2483,500_to_1000,1_to_4y,4,male_single,none,4,real_estate,22,stores,own,1,skilled_employee,1,yes,yes,0
0745,lt_0,39,critical_or_other_credits,furniture_equipment,14179,unknown_or_none,4_to_7y,4,male_single,none,4,savings_agreement_or_life_insurance,30,none,own,2,management_or_self_employed,1,yes,yes,0
0746,lt_0,13,critical_or_other_credits,business,1797,lt_100,lt_1y,3,male_single,none,1,savings_agreement_or_life_insurance,28,bank,own,2,unskilled_resident,1,none,yes,0
0747,lt_0,15,existing_paid_duly,car_new,2511,lt_100,unemployed,1,female_divorced_separated_married,none,4,car_or_other,23,none,rent,1,skilled_employee,1,none,yes,0
0748,lt_0,12,existing_paid_duly,car_new,1274,lt_100,lt_1y,3,female_divorced_separated_married,none,1,real_estate,37,none,own,1,unskilled_resident,1,none,yes,1
0749,none,21,existing_paid_duly,car_used,5248,unknown_or_none,1_to_4y,1,male_single,none,3,car_or_other,26,none,own,1,skilled_employee,1,none,yes,0
0750,none,15,existing_paid_duly,car_used,3029,lt_100,4_to_7y,2,male_single,none,2,car_or_other,33,none,own,1,skilled_employee,1,none,yes,0
0751,lt_0,6,existing_paid_duly,furniture_equipment,428,lt_100,ge_7y,2,female_divorced_separated_married,none,1,savings_agreement_or_life_insurance,49,bank,own,1,skilled_employee,1,yes,yes,0
0752,lt_0,18,existing_paid_duly,car_new,976,lt_100,lt_1y,1,female_divorced_separated_married,none,2,car_or_other,23,none,own,1,unskilled_resident,1,none,yes,1
0753,0_to_200,12,existing_paid_duly,business,841,100_to_500,4_to_7y,2,female_divorced_separated_married,none,4,real_estate,23,none,rent,1,unskilled_resident,1,none,yes,0
0754,none,30,critical_or_other_credits,radio_tv,5771,lt_100,4_to_7y,4,female_divorced_separated_married,none,2,car_or_other,25,none,own,2,skilled_employee,1,none,yes,0
0755,none,12,past_delays,repairs,1555,ge_1000,ge_7y,4,male_single,none,4,unknown_or_none,55,none,for_free,2,skilled_employee,2,none,yes,1
0756,lt_0,24,existing_paid_duly,car_new,1285,unknown_or_none,4_to_7y,4,female_divorced_separated_married,none,4,unknown_or_none,32,none,rent,1,skilled_employee,1,none,yes,1
0757,ge_200_or_salary,6,critical_or_other_credits,car_new,1299,lt_100,1_to_4y,1,male_single,none,1,real_estate,74,none,own,3,unemployed_unskilled_non_resident,2,none,no,0
0758,ge_200_or_salary,15,critical_or_other_credits,radio_tv,1271,unknown_or_none,1_to_4y,3,male_single,none,4,unknown_or_none,39,none,for_free,2,skilled_employee,1,yes,yes,1
0759,none,24,existing_paid_duly,car_new,1393,lt_100,1_to_4y,2,male_single,guarantor,2,real_estate,31,none,own,1,skilled_employee,1,yes,yes,0
0760,lt_0,12,critical_or_other_credits,car_new,691,lt_100,ge_7y,4,male_single,none,3,savings_agreement_or_life_insurance,35,none,own,2,skilled_employee,1,none,yes,1
0761,none,15,critical_or_other_credits,car_new,5045,unknown_or_none,ge_7y,1,female_divorced_separated_married,none,4,car_or_other,59,none,own,1,skilled_employee,1,yes,yes,0
0762,lt_0,18,critical_or_other_credits,furniture_equipment,2124,lt_100,1_to_4y,4,female_divorced_separated_married,none,4,real_estate,24,none,rent,2,skilled_employee,1,none,yes,1
0763,lt_0,12,existing_paid_duly,radio_tv,2214,lt_100,1_to_4y,4,male_single,none,3,savings_agreement_or_life_insurance,24,none,own,1,unskilled_resident,1,none,yes,0
0764,none,21,critical_or_other_credits,car_new,12680,unknown_or_none,ge_7y,4,male_single,none,4,unknown_or_none,30,none,for_free,1,management_or_self_employed,1,yes,yes,1
0765,none,24,critical_or_other_credits,car_new,2463,100_to_500,4_to_7y,4,male_married_widowed,none,3,savings_agreement_or_life_insurance,27,none,own,2,skilled_employee,1,yes,yes,0
0766,0_to_200,12,existing_paid_duly,radio_tv,1155,lt_100,ge_7y,3,male_married_widowed,guarantor,3,real_estate,40,bank,own,2,unskilled_resident,1,none,yes,0
0767,lt_0,30,existing_paid_duly,furniture_equipment,3108,lt_100,lt_1y,2,male_divorced_separated,none,4,savings_agreement_or_life_insurance,31,none,own,1,unskilled_resident,1,none,yes,1
0768,none,10,existing_paid_duly,car_used,2901,unknown_or_none,lt_1y,1,female_divorced_separated_married,none,4,real_estate,31,none,rent,1,skilled_employee,1,none,yes,0
0769,0_to_200,12,critical_or_other_credits,furniture_equipment,3617,lt_100,ge_7y,1,male_single,none,4,car_or_other,28,none,rent,3,skilled_employee,1,yes,yes,0
0770,none,12,critical_or_other_credits,radio_tv,1655,lt_100,ge_7y,2,male_single,none,4,real_estate,63,none,own,2,unskilled_resident,1,yes,yes,0
0771,lt_0,24,existing_paid_duly,car_used,2812,unknown_or_none,ge_7y,2,female_divorced_separated_married,none,4,real_estate,26,none,rent,1,skilled_employee,1,none,yes,0
0772,lt_0,36,critical_or_other_credits,education,8065,lt_100,1_to_4y,3,female_divorced_separated_married,none,2,unknown_or_none,25,none,own,2,management_or_self_employed,1,yes,yes,1
0773,none,21,critical_or_other_credits,car_used,3275,lt_100,ge_7y,1,male_single,none,4,car_or_other,36,none,own,1,management_or_self_employed,1,yes,yes,0
0774,none,24,critical_or_other_credits,radio_tv,2223,100_to_500,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,52,bank,own,2,skilled_employee,1,none,yes,0
0775,ge_200_or_salary,12,critical_or_other_credits,car_new,1480,500_to_1000,unemployed,2,male_single,none,4,unknown_or_none,66,bank,for_free,3,unemployed_unskilled_non_resident,1,none,yes,0
0776,lt_0,24,existing_paid_duly,car_new,1371,unknown_or_none,1_to_4y,4,female_divorced_separated_married,none,4,real_estate,25,none,rent,1,skilled_employee,1,none,yes,1
0777,none,36,critical_or_other_credits,car_new,3535,lt_100,4_to_7y,4,male_single,none,4,car_or_other,37,none,own,2,skilled_employee,1,yes,yes,0
0778,lt_0,18,existing_paid_duly,radio_tv,3509,lt_100,4_to_7y,4,female_divorced_separated_married,guarantor,1,real_estate,25,none,own,1,skilled_employee,1,none,yes,0
0779,none,36,critical_or_other_credits,car_used,5711,ge_1000,ge_7y,4,male_single,none,2,car_or_other,38,none,own,2,management_or_self_employed,1,yes,yes,0
0780,0_to_200,18,existing_paid_duly,repairs,3872,lt_100,unemployed,2,female_divorced_separated_married,none,4,car_or_other,67,none,own,1,skilled_employee,1,yes,yes,0
0781,0_to_200,39,critical_or_other_credits,radio_tv,4933,lt_100,4_to_7y,2,male_single,guarantor,2,real_estate,25,none,own,2,skilled_employee,1,none,yes,1
0782,none,24,critical_or_other_credits,car_new,1940,ge_1000,ge_7y,4,male_single,none,4,real_estate,60,none,own,1,skilled_employee,1,yes,yes,0
0783,0_to_200,12,no_credits_all_paid,retraining,1410,lt_100,1_to_4y,2,male_single,none,2,real_estate,31,none,own,1,unskilled_resident,1,yes,yes,0
0784,0_to_200,12,existing_paid_duly,car_new,836,100_to_500,lt_1y,4,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,23,bank,own,1,unskilled_resident,1,none,yes,1
0785,0_to_200,20,existing_paid_duly,car_used,6468,unknown_or_none,unemployed,1,male_divorced_separated,none,4,real_estate,60,none,own,1,management_or_self_employed,1,yes,yes,0
0786,0_to_200,18,existing_paid_duly,business,1941,ge_1000,1_to_4y,4,male_single,none,2,savings_agreement_or_life_insurance,35,none,own,1,unskilled_resident,1,yes,yes,0
0787,none,22,existing_paid_duly,radio_tv,2675,500_to_1000,ge_7y,3,male_single,none,4,car_or_other,40,none,own,1,skilled_employee,1,none,yes,0
0788,none,48,critical_or_other_credits,car_used,2751,unknown_or_none,ge_7y,4,male_single,none,3,car_or_other,38,none,own,2,skilled_employee,2,yes,yes,0
0789,0_to_200,48,past_delays,education,6224,lt_100,ge_7y,4,male_single,none,4,unknown_or_none,50,none,for_free,1,skilled_employee,1,none,yes,1
0790,lt_0,40,critical_or_other_credits,education,5998,lt_100,1_to_4y,4,male_single,none,3,unknown_or_none,27,bank,own,1,skilled_employee,1,yes,yes,1
0791,0_to_200,21,existing_paid_duly,business,1188,lt_100,ge_7y,2,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,39,none,own,1,skilled_employee,2,none,yes,1
0792,none,24,existing_paid_duly,car_used,6313,unknown_or_none,ge_7y,3,male_single,none,4,car_or_other,41,none,own,1,management_or_self_employed,2,yes,yes,0
0793,none,6,critical_or_other_credits,furniture_equipment,1221,unknown_or_none,1_to_4y,1,male_married_widowed,none,2,savings_agreement_or_life_insurance,27,none,own,2,skilled_employee,1,none,yes,0
0794,ge_200_or_salary,24,existing_paid_duly,furniture_equipment,2892,lt_100,ge_7y,3,male_divorced_separated,none,4,unknown_or_none,51,none,for_free,1,skilled_employee,1,none,yes,0
0795,none,24,existing_paid_duly,furniture_equipment,3062,500_to_1000,ge_7y,4,male_single,none,3,unknown_or_none,32,none,rent,1,skilled_employee,1,yes,yes,0
0796,none,9,existing_paid_duly,furniture_equipment,2301,100_to_500,lt_1y,2,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,22,none,rent,1,skilled_employee,1,none,yes,0
0797,lt_0,18,existing_paid_duly,car_used,7511,unknown_or_none,ge_7y,1,male_single,none,4,savings_agreement_or_life_insurance,51,none,for_free,1,skilled_employee,2,yes,yes,1
0798,none,12,critical_or_other_credits,furniture_equipment,1258,lt_100,lt_1y,2,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,22,none,rent,2,unskilled_resident,1,none,yes,0
0799,none,24,past_delays,car_new,717,unknown_or_none,ge_7y,4,male_married_widowed,none,4,car_or_other,54,none,own,2,skilled_employee,1,yes,yes,0
0800,0_to_200,9,existing_paid_duly,car_new,1549,unknown_or_none,lt_1y,4,male_single,none,2,real_estate,35,none,own,1,unemployed_unskilled_non_resident,1,none,yes,0
0801,none,24,critical_or_other_credits,education,1597,lt_100,ge_7y,4,male_single,none,4,unknown_or_none,54,none,for_free,2,skilled_employee,2,none,yes,0
0802,0_to_200,18,critical_or_other_credits,radio_tv,1795,lt_100,ge_7y,3,female_divorced_separated_married,guarantor,4,real_estate,48,bank,rent,2,unskilled_resident,1,yes,yes,0
0803,lt_0,20,critical_or_other_credits,furniture_equipment,4272,lt_100,ge_7y,1,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,24,none,own,2,skilled_employee,1,none,yes,0
0804,none,12,critical_or_other_credits,radio_tv,976,unknown_or_none,ge_7y,4,male_single,none,4,car_or_other,35,none,own,2,skilled_employee,1,none,yes,0
0805,0_to_200,12,existing_paid_duly,car_new,7472,unknown_or_none,unemployed,1,female_divorced_separated_married,none,2,real_estate,24,none,rent,1,unemployed_unskilled_non_resident,1,none,yes,0
0806,lt_0,36,existing_paid_duly,car_new,9271,lt_100,4_to_7y,2,male_single,none,1,car_or_other,24,none,own,1,skilled_employee,1,yes,yes,1
0807,0_to_200,6,existing_paid_duly,radio_tv,590,lt_100,lt_1y,3,male_married_widowed,none,3,real_estate,26,none,own,1,unskilled_resident,1,none,no,0
0808,none,12,critical_or_other_credits,radio_tv,930,unknown_or_none,ge_7y,4,male_single,none,4,real_estate,65,none,own,4,skilled_employee,1,none,yes,0
0809,0_to_200,42,all_paid_this_bank,car_used,9283,lt_100,unemployed,1,male_single,none,2,unknown_or_none,55,bank,for_free,1,management_or_self_employed,1,yes,yes,0
